district,sector,latitude,longitude,soil_type,crop_type,planting_year,planting_season,field_size_ha,elevation_m,soil_ph,soil_organic_matter,soil_nitrogen,soil_phosphorus,soil_potassium,avg_temperature,min_temperature,max_temperature,rainfall_mm,rainfall_days,humidity_pct,fertilizer_used,fertilizer_quantity_kg_ha,pesticide_used,irrigation_used,previous_year_yield,yield_tonnes_per_ha
Rulindo,Rulindo-Sector-7,-1.7536502489917918,30.612590896176908,Loam,Vegetables,2021,C,2.418855665810777,1428.5959610656234,7.354503963220654,4.109557523635878,0.42448104655541474,29.833303294973565,242.059485915785,22.806949294849822,17.20040169007533,29.579638056125766,600.0,71,59.83602798715898,1,51.920888971242235,1,1,9.247390517086885,23.09074631144062
Nyabihu,Nyabihu-Sector-1,-1.879583682050312,29.85318421884312,Sandy Clay,Tea,2021,C,9.645984846367616,2066.6618095940166,5.6329067877915,3.4605662820443124,0.3204433515936082,26.82186242334907,230.28597573227836,22.07293668328895,17.287701693470936,29.89195113510879,1716.4021669776657,159,76.26500114698393,1,295.0728221243123,1,1,5.156164149796724,3.2562583219040375
Kirehe,Kirehe-Sector-3,-1.0320969820070158,29.88493537166913,Clay,Tea,2021,A,7.875766216312562,2234.5920875542456,5.925330382338098,3.884914433562731,0.4230779195901595,44.4562830583666,237.94857084267076,22.15541663960442,16.558230680292773,26.434874916180206,1586.7963596515056,147,67.47951734655315,1,92.5218712430489,0,1,5.192999714025511,2.8764481702343474
Ngoma,Ngoma-Sector-8,-2.1337143395402,28.832458894710623,Volcanic Soil,Rice,2021,A,9.830749753294713,3509.7227191293605,7.114332993663437,3.550068526691467,0.3972890508864578,20.85901768920206,230.28364421811452,14.06534291537384,10.464483754273498,19.037416283749156,2200.0,200,87.5985551466032,1,224.29274640820074,1,1,1.055852877524446,5.849003110527331
Rutsiro,Rutsiro-Sector-4,-1.145591712498413,29.331279352777408,Sandy Loam,Sweet Potato,2021,C,0.28424979047060683,3004.2293684157494,6.904816232382975,2.8640815544660687,0.2888565929137681,30.53149511639638,196.15282526626075,14.506661691501739,11.330110364819765,19.88318279748792,2107.6332580241924,200,84.46865296949315,1,103.2234242556939,1,1,6.5957044160843585,10.921607115707468
Nyaruguru,Nyaruguru-Sector-2,-2.6185995975206318,28.838265833868256,Sandy Loam,Vegetables,2021,B,2.7993321514694305,3039.9727164866354,6.967734746412857,1.7427105222376373,0.20041271018935905,13.106217336093374,92.03688857542863,15.568229246846185,12.415572730656947,20.96914566720224,2200.0,200,75.07123327489153,1,270.48075113975483,1,1,2.9620323310609233,19.974347126194033
Nyamagabe,Nyamagabe-Sector-3,-2.6310280778536748,29.184018593925344,Sandy Clay,Tea,2021,C,2.9654706846102767,3434.2233337681555,5.662936293162179,3.4669087070038893,0.28420017823056043,32.433653433357456,228.09616354694967,15.51224828680663,9.767406741357021,20.7341869767212,2200.0,200,82.3419503844071,1,245.56553041893682,1,0,2.267980819129011,3.124391139969393
Bugesera,Bugesera-Sector-3,-2.6954494980972408,30.61896990612736,Silty Clay,Vegetables,2021,B,1.0179450924016553,1869.741435205487,5.260619188324137,3.9402552440345406,0.34285780485535183,32.47145503258482,140.47925883626345,22.63321634462779,16.79336900347982,30.23780884654556,861.3415541153796,99,56.114370808783214,1,249.7863724434785,1,1,3.001119456401127,25.259611950267203
Huye,Huye-Sector-5,-1.2506849501385817,28.8145994741155,Volcanic Soil,Tea,2021,B,3.467091403960177,3573.542736168783,7.793388959875681,4.002518223807059,0.4220175556870639,32.819128213835775,243.1278804217637,10.450207917529218,5.407444305468013,14.099665149685121,2200.0,200,81.61582135363469,1,138.14328605547973,1,0,4.937387237515575,1.979080031010768
Ruhango,Ruhango-Sector-10,-1.0463532246380616,30.89145560826369,Clay Loam,Coffee,2021,B,3.4248438803653722,1235.119883338757,6.900987680792747,4.154785294697318,0.4410673595541521,47.13361864443899,264.0238291124348,25.725440393667718,19.734006634091593,30.861731364890176,600.0,60,60.15823495574907,0,0.0,1,0,6.766245661628028,1.6208375171384524
Nyarugenge,Kigali,-1.9494,30.0588,Clay,Vegetables,2021,C,9.583333535948059,2115.8472916307533,5.283225273810796,2.976446674566821,0.33989003665060236,17.560643262450753,200.8379794169843,19.8474964875262,15.096537292004745,23.690587485880396,1457.6064962304604,149,74.6929062318843,0,0.0,0,0,4.7545790894775255,12.31081695006986
Huye,Huye-Sector-1,-2.4641738940051354,30.674373896828953,Sandy Loam,Rice,2021,B,1.9711362886539852,1102.6005404752887,6.38620202148921,2.3519928344842214,0.26143233987369846,19.61857409034295,129.42036475212737,28.56012100022637,24.532921583505,35.893521145083426,600.0,77,53.04476935011097,1,258.41566126314376,1,1,7.50619644969442,7.943474728983444
Nyamasheke,Nyamasheke-Sector-3,-2.7171952443608447,28.88553048486984,Loam,Vegetables,2021,B,8.206056919720162,3035.4678449179587,7.346694388110584,4.482000095804878,0.4202962321044769,44.71350005986324,185.965498448064,15.102863435745288,9.908329375413995,18.69228464851274,2200.0,200,82.18418023454,0,0.0,1,0,7.008487360355602,8.62683157107711
Ngoma,Ngoma-Sector-3,-2.1698588661495837,30.154717060264186,Loamy Sand,Rice,2021,A,9.882152182562578,1421.5676199285226,7.137912659351042,1.5862558427033429,0.18654428593683525,9.864622274061091,80.17227591285486,23.037906322503154,18.14369198289638,26.9045564200938,769.5575616748051,71,52.10446489653536,1,101.31408284166417,1,1,7.082420747825575,9.496043028666344
Ngoma,Ngoma-Sector-5,-1.9014519162074457,30.001208818339283,Volcanic Soil,Sorghum,2021,C,5.6115860480350515,1882.46280658992,6.9647415157808465,4.150259643472477,0.37954347232676483,33.76704815322236,204.50896985619727,21.849173030587163,17.20538017096857,28.766068042011423,1052.0367888763785,104,64.336146502853,0,0.0,1,1,1.814047394397423,2.483468353912875
Gicumbi,Gicumbi-Sector-3,-1.3321694287812984,30.284400422079994,Sandy Loam,Vegetables,2021,B,4.792810116949096,1556.3210154217586,6.9449161552677126,2.373773090417056,0.2018833437231766,13.032732331452173,151.72943851344013,27.045959014098305,22.527801206799403,32.885121959623966,1205.2436321150888,127,66.70791674288537,1,184.44067061152722,0,1,1.169518228558855,19.954789924198582
Kirehe,Kirehe-Sector-3,-1.0320969820070158,29.88493537166913,Clay,Irish Potato,2021,B,3.797188005705681,2212.0660842255998,6.474383444134605,2.3562016917754196,0.19289643567766945,24.90068997105001,109.38819150097697,22.632136704195993,17.14121159000518,25.712746117416316,1563.034019272697,148,67.57255681628372,0,0.0,0,0,9.460855860269136,11.02988233125026
Nyarugenge,Kimisagara,-1.9569,30.0397,Sandy loam,Coffee,2021,A,4.3019292828291436,1969.6314717365924,6.440048750073272,2.417635441315771,0.2001541283146803,23.035386629784956,163.52681727400994,20.555288761069622,15.931121151397226,27.886798142627985,1397.1131111085258,127,61.28970755903977,1,184.03821953943944,1,0,3.6057743212138083,1.648030587134063
Kirehe,Kirehe-Sector-1,-2.423671082672115,29.937040745037887,Clay Loam,Rice,2021,C,6.672486817428432,2481.062437308495,6.218702006465766,3.932920697193632,0.39807999059112614,20.51849060618543,207.50281396613772,20.279828922702343,15.584505011840701,27.323230807607878,1916.651142894565,195,69.61699251900161,1,215.10331393245053,0,1,6.5531462810973,8.018317336093915
Huye,Huye-Sector-5,-1.2506849501385817,28.8145994741155,Volcanic Soil,Maize,2021,C,6.989294558728513,3015.570933415246,6.259308889740585,4.068691613577985,0.3817514149584407,30.381951555267698,232.80383706288225,15.181949902366842,11.046416125248278,22.004960552407688,2200.0,200,81.04506787520288,1,51.25041943487972,0,1,4.3964313319986665,2.8151591537760297
Nyagatare,Nyagatare-Sector-2,-2.4115221505056823,30.1080699992199,Silty Clay,Cassava,2021,B,4.705648310099324,1865.3807761904227,6.408370970169069,3.052096129714879,0.35073083152518064,31.94250967787839,185.55195407948693,24.52940136932122,20.96956066253729,32.42472781603843,1085.9386897161069,127,56.028661435505306,1,142.88167226119413,1,1,9.067990602158371,28.086889994363453
Kicukiro,Gikondo,-1.975,30.0756,Sandy loam,Tea,2021,A,2.545570533768269,2041.5944833888286,6.429747082153265,3.4148526249212696,0.38484464249574846,21.086370335212912,231.82251927220867,19.108076777096127,14.70553864940813,27.011559886543793,631.6213870628189,80,59.38366504591043,1,106.97717451495043,0,1,1.7882864201051984,2.024777940299069
Kicukiro,Gatenga,-1.9872,30.0922,Clay loam,Cassava,2021,A,7.16397129225419,1839.8538436862855,6.6041587101655015,4.1906959651354825,0.37591909897590065,32.50976999989608,224.2595068313408,24.46388796678822,20.795453447522316,31.55720698195892,1118.5243895883277,129,60.292658965580344,1,177.4746956105648,1,0,3.1929887768324883,19.957996308408497
Nyamasheke,Nyamasheke-Sector-6,-2.1766522220390785,29.775815007173183,Sandy Clay,Irish Potato,2021,A,2.561968303931555,2341.658143915399,6.727159215081688,2.7522122956939223,0.2916940843154008,29.763032369504845,156.77764003808198,18.60190504346553,13.564228477823272,25.109506436922743,1486.7344956625877,134,85.34106129041102,1,280.48883995597106,1,1,7.466802600948106,17.232124586390835
Nyamagabe,Nyamagabe-Sector-1,-1.5607001786223405,28.922206550567733,Clay Loam,Sorghum,2021,A,9.222579750284929,3494.454016262258,5.5943658154157205,3.9957128098849863,0.4168071915478585,46.308134052973756,154.10110314380205,14.908196247831967,9.048738432505232,22.176946986732233,2200.0,200,75.07850143394515,1,157.8952952563887,1,0,8.934090208726008,2.757687577481368
Kirehe,Kirehe-Sector-2,-2.33570507011272,30.185966496671774,Clay Loam,Sorghum,2021,A,1.279063417827715,1939.7450856556677,5.802168387350319,3.883130619302306,0.407385921631696,32.145601584727835,217.81444321187573,21.68955813356226,16.2224255233502,26.228900832251142,1384.666656801272,132,65.63308334791373,1,99.0899787792157,1,1,9.620259035673378,4.158475708056655
Gicumbi,Gicumbi-Sector-4,-1.3776840270438298,30.072515947040124,Clay Loam,Banana,2021,A,8.337885906939341,1870.0001225546503,5.950579380216031,3.3186573201698844,0.39211022087757214,29.019351344621583,121.77738992310351,20.52156719584997,14.927412983697394,26.62921128264216,1305.3950927243409,145,68.25136965360679,1,94.27894385666048,1,1,4.429197848671867,33.819536072833984
Nyanza,Nyanza-Sector-1,-2.7184527824103197,29.58668649071559,Clay Loam,Maize,2021,C,0.11537597437219804,2497.7942881607737,6.6411519972197715,3.3025699560572157,0.3130473680822024,22.84848513815822,150.93601082397728,19.122144066584962,15.402257233944159,24.114746131548415,2088.042158401016,200,74.42132776650607,0,0.0,1,0,8.597039867936601,3.7299939398262896
Musanze,Musanze-Sector-1,-1.047405093840429,29.396234046948678,Loam,Rice,2021,B,7.079261592392182,2451.6406270259304,6.737630259210101,3.353424027101393,0.29498355962859846,28.39532305408618,185.8090651461683,17.720769302889483,13.279514101654508,21.90617452795805,2053.791785591554,200,74.2665082172476,1,114.96074610768865,1,1,3.0757607167428844,8.35193819181993
Ngororero,Ngororero-Sector-1,-2.1068240885165346,30.5873870101854,Volcanic Soil,Sweet Potato,2021,A,7.8767984885553926,1479.0580433797086,6.778909863851651,5.015446030409836,0.41774117269177724,54.04390789073137,294.96416253683975,21.951808112570426,18.256650786578714,28.759284309111464,840.6621641448374,92,62.378680234635816,1,257.1418348432138,1,0,3.233468327157547,15.928206511856974
Nyamasheke,Nyamasheke-Sector-3,-2.7171952443608447,28.88553048486984,Loam,Sweet Potato,2021,B,2.1992661386710086,3049.822432244525,6.521300385183571,3.7227731919476996,0.43759656013439124,37.22596926417466,113.09165912238136,14.108261906875748,8.160097160061785,17.35054601013465,2190.0023529540986,200,82.96636781900614,1,86.90676461313043,0,1,8.3466098796404,13.260461986068929
Bugesera,Bugesera-Sector-4,-2.5428397277405064,30.166865793192592,Sandy Clay,Maize,2021,B,1.971795809533095,1898.6974534175913,6.976930303588772,3.4225873853345106,0.2763859702246553,27.292270419368506,135.2028586696868,20.882293546471228,17.822166533369987,26.733319413074014,1525.22108606267,167,72.61642794208032,1,58.28973042932102,1,1,5.7404252005431635,4.856598957852832
Gakenke,Gakenke-Sector-5,-1.8638775618799404,29.948091586620887,Loam,Rice,2021,C,4.91647185693047,2208.43216800427,6.076576615410675,3.105418954032393,0.27413522351317277,25.067267478828484,95.96502536529105,17.030503776357612,11.63720201764111,22.682296196024502,1495.9677173819978,152,73.24861598384682,0,0.0,0,0,9.47626604335902,6.261827681389862
Ruhango,Ruhango-Sector-6,-1.912553816010751,28.974897263510044,Sandy Clay,Tea,2021,C,1.716147905917002,3286.9561288050563,6.373119743296196,1.9268139818630081,0.18094818195844195,15.02077212255459,98.99345299289159,11.711781989418277,6.588345973949705,17.75973985417113,2200.0,200,80.22061269879826,1,191.2287060099004,1,0,9.033238625909295,3.224413845762289
Nyagatare,Nyagatare-Sector-3,-1.2843584649784334,29.208198071389234,Loam,Sweet Potato,2021,A,1.9428794522666517,2871.6021439848723,6.005590964656655,3.7562751874597513,0.32067915382704343,26.734283989395742,152.33644724505254,16.35732358556865,12.211008420393004,21.153404527937518,2200.0,200,81.1493000731467,0,0.0,1,0,1.7854717791972865,5.0279435215570345
Huye,Huye-Sector-7,-2.584242338799371,29.508991859947617,Loamy Sand,Vegetables,2021,B,5.476037023354041,2391.39128087213,5.7214910038264515,2.6247954207058912,0.2493188782321806,16.996075008852902,88.60276898467035,18.35871134790559,13.640456416655098,23.915776872949152,1629.5185967582968,170,75.809616356414,1,263.49617165980294,0,0,7.926637302419932,17.005500394288156
Ngororero,Ngororero-Sector-5,-1.0179030698123261,29.0941764319967,Sandy Loam,Cassava,2021,C,4.569720547567209,2975.5694321398696,6.188191512454553,3.194157707616526,0.3804805884320211,23.419265256901447,207.44519156426438,15.329034695402601,11.540439963565277,20.010293210981317,2171.0407279667334,197,75.65505246834223,0,0.0,1,1,2.8331796437695242,11.74388531460799
Nyanza,Nyanza-Sector-5,-1.7456039537077659,30.77448350699241,Volcanic Soil,Cassava,2021,C,5.60426996307752,1314.3471188170972,7.37655915353488,3.8810837564750793,0.3903244282218346,24.455932867773612,160.63651924972783,23.599293397929603,18.9249251549157,30.780319808080414,600.0,60,52.07863895712941,1,207.1186282324142,1,0,7.022747050420818,19.78979533804521
Musanze,Musanze-Sector-7,-1.884134661690232,30.136298498190378,Loam,Banana,2021,A,0.6036044871419346,2121.2086094566484,6.285805680662236,3.0098573871222145,0.27812008345609895,35.88597261923786,210.67497974766556,21.44493564382643,16.090458515120872,25.545234831658398,1282.6574491467568,147,73.41348565009696,1,225.5727940411825,0,1,9.052408749436955,33.575499817785676
Gakenke,Gakenke-Sector-6,-2.7436360735799945,30.568798026649496,Silty Clay,Rice,2021,B,4.658412150171582,1402.749272647344,6.617468167991749,3.811722206888792,0.34139445223821013,38.045233880676136,195.90869747254922,23.075885018465446,19.97419133989636,30.961634861502368,697.0308616683885,82,59.28071668833401,1,177.42438773857413,1,1,4.147277912633144,9.721695701158671
Gakenke,Gakenke-Sector-6,-2.7436360735799945,30.568798026649496,Silty Clay,Maize,2021,B,3.854392775212234,1335.0244077877112,5.87654450931411,3.9542721112592423,0.40467139362471083,34.51499202676696,170.56651987664574,25.420574250198005,21.506751063898257,29.93256350875996,673.2831659964487,66,59.42651470643022,1,226.45726492410185,1,1,4.660768180125671,5.661722898279745
Gasabo,Ndera,-1.9178,30.1672,Sandy clay,Coffee,2021,C,6.046007877450086,2015.940797198891,6.2999700163286665,3.129754365989488,0.3648612717977809,30.356671922496986,105.48375279661859,23.819278910712026,17.843137540218226,28.98347859953457,1220.723563144809,104,64.69775450885203,1,108.47938740404109,1,0,4.903576592548831,1.7715238466275505
Rutsiro,Rutsiro-Sector-1,-2.3975274906649853,30.822767332825283,Silty Clay,Maize,2021,C,4.426091657406452,1183.3325042502545,5.38796235987821,2.407556242752902,0.23677369120803268,13.35109384007679,95.49634540892384,25.22091751547687,19.541946321659395,30.784117627892332,600.0,60,57.02261693571156,1,149.86048826275837,1,1,1.5723251199989698,4.1303409914837
Gasabo,Gikomero,-1.8794,30.1969,Sandy loam,Tea,2021,C,4.969136681706497,1714.8847888114751,5.944116306034303,3.006633376814075,0.35420146136310254,16.23709895178758,167.45625759390944,25.889767344588396,22.483694366822174,33.15848828170829,1335.9623501173264,142,58.28857259869419,1,189.97487872755863,1,1,6.24497503204375,3.130610669719046
Gatsibo,Gatsibo-Sector-5,-1.7438479018050732,30.827036145254688,Silty Clay,Vegetables,2021,A,0.9304348277741027,1014.0903180025432,6.488756254904454,3.038542014980774,0.3402760324323227,34.530886899737574,194.51657836222518,24.411267829195126,20.459655058521587,30.599179943568046,600.0,60,50.0,1,218.40431013932798,0,1,5.0874277748229995,25.600607841319253
Musanze,Musanze-Sector-5,-2.140356187750852,30.36275809841878,Sandy Loam,Banana,2021,B,4.577564361803184,1949.1120641601128,6.996155330028753,1.7422914278681543,0.18088157300382146,15.315758822927917,99.5833012931281,22.893029163390977,17.137971688173977,28.601432085543742,1060.091381128519,109,54.51016872426197,1,243.9090709172476,1,1,1.4457138125453057,33.840126571216956
Nyanza,Nyanza-Sector-2,-1.1198146454569307,29.852183756222043,Volcanic Soil,Banana,2021,A,6.477296728743582,2389.238721532818,6.589284824320668,5.399286230957538,0.5881917957077635,30.414402920497437,210.12688854951878,20.444418828913474,16.594022668141626,24.703087108946537,1458.9347164994408,132,67.87749912840069,1,81.07483567135722,1,1,4.92971235143866,35.391484635932585
Nyamagabe,Nyamagabe-Sector-3,-2.6310280778536748,29.184018593925344,Sandy Clay,Irish Potato,2021,B,5.166362108070512,3064.146316574963,5.5900743810023386,2.3900092074466888,0.23187229879289775,17.195322627607123,150.8199725717401,16.15921468812874,12.75269073087,20.62862429772623,2016.8919014595735,184,78.14135183441036,1,104.2231845807388,0,1,5.274211598237519,17.236479730776814
Bugesera,Bugesera-Sector-1,-1.0887142484621508,30.33718727780395,Sandy Clay,Cassava,2021,B,2.1482688524072713,1718.5073276034464,6.731100959381735,3.3656869848413935,0.27607316821477484,31.57880084167696,198.9082263875405,23.14704748846715,18.627040813142642,28.89693780084187,697.7581371209294,85,65.66477811958744,1,232.35553466088695,0,1,6.80193661943724,30.84584979336079
Nyagatare,Nyagatare-Sector-8,-2.754368661852176,30.82156167082364,Loamy Sand,Sweet Potato,2021,A,0.9100247408012052,1278.0186004539203,5.911420856160454,2.0325980693631918,0.19164707501595016,19.378684122143984,112.99307935255199,28.305784723657094,23.259206517081388,34.11631069816438,734.9549403601641,79,50.0,1,229.78476687088056,1,1,7.837255764329818,15.344356721667234
Kicukiro,Nyarugunga,-1.9935,30.1286,Sandy clay,Vegetables,2021,C,8.755563866975908,1956.5386296926029,6.586526609296628,3.490685991428262,0.3483938731648685,25.86650189267191,118.32486131122425,21.857010731943443,16.54799242476159,28.44293244913385,1439.7436191960153,134,77.83844616333536,1,126.30511723034702,0,1,1.132668602060709,15.258102853769627
Nyamasheke,Nyamasheke-Sector-7,-2.082691478084728,30.093285205909655,Sandy Clay,Coffee,2021,C,5.020106553554012,2223.4425407135036,5.965124822595696,2.5844477524571916,0.23910904487835472,20.97747537570274,161.00120702816642,18.80965758034166,13.679214728749665,25.80466417959005,1352.5142031996822,119,75.59092529367264,1,285.3033094125175,1,0,7.494997243633782,2.1829451287835493
Nyagatare,Nyagatare-Sector-3,-1.2843584649784334,29.208198071389234,Loam,Vegetables,2021,A,1.4443865502188493,3277.2604090940213,6.459098865777721,3.0607484732043853,0.30101009608384754,32.61353086428015,193.96357281851718,13.397927991806167,8.639840841299497,21.182038075600047,2200.0,200,70.72396937173264,1,274.62583802841027,1,1,7.212055122704904,18.695777223203407
Gatsibo,Gatsibo-Sector-6,-1.8231470503151526,29.095940872447002,Loamy Sand,Maize,2021,B,7.387068371065598,3161.6955616176283,5.99119756194299,2.6285584057193443,0.27370620101283333,17.324250091131777,158.84338544565054,12.611376936125232,9.482400181118777,18.519613128158394,2200.0,200,87.55391924791931,1,194.168495705033,0,1,1.766493063565873,3.8467078423776435
Nyaruguru,Nyaruguru-Sector-6,-2.5873033102810186,30.263148047264714,Sandy Clay,Maize,2021,A,5.51728257050717,1633.1559873014667,6.332211371529411,3.346208735824637,0.33473550360631055,18.539028685415186,175.49854655230627,22.233158995406605,16.35302378625722,28.004810653414626,1087.6397527248073,116,62.104644190664125,1,76.07759344631638,1,1,3.4969447513620016,4.253667134325284
Bugesera,Bugesera-Sector-3,-2.6954494980972408,30.61896990612736,Silty Clay,Maize,2021,C,5.7586032037426405,1505.0229690717144,5.385879973674748,2.851242287804795,0.28162027262833256,19.648150730748625,154.38092311907138,23.084231270536026,19.245827039994257,30.63879486880769,1192.0434293766455,106,65.38002886587054,1,167.11403455517666,1,1,7.081918746925076,4.760962610809253
Nyamagabe,Nyamagabe-Sector-2,-2.518413323192045,29.325510086145652,Loam,Banana,2021,A,6.434061410620609,2811.6523781107044,7.194255377423962,4.558734159576515,0.45514481350509617,23.85767512750587,167.58462262892402,16.149079210011475,11.249868883035724,23.696999425229208,1988.2543099778657,200,72.9050434343185,0,0.0,0,0,3.695882021054183,16.764878937094608
Nyabihu,Nyabihu-Sector-5,-1.7590957462068868,28.87547877497316,Clay,Irish Potato,2021,B,6.25618126007637,3456.4547524779155,6.313093920209657,3.364104125915153,0.28437008753245197,33.01738399980072,170.22744885596006,12.305991758936262,8.288010453888479,16.11948425054035,2130.346460419484,200,86.120677155013,0,0.0,0,1,9.864368003693558,12.512937251558716
Kicukiro,Masaka,-2.0247,30.1447,Sandy loam,Coffee,2021,C,4.793876012272079,1706.8820326738291,6.930395256958717,3.1743627406469646,0.33440267518313865,32.11059736149672,192.3986168849862,20.683034945441225,15.662900200466423,23.786673866952135,1402.9040041118035,140,68.09865534930354,1,134.98263886606202,0,1,6.888308287595171,1.9344409088067973
Rwamagana,Rwamagana-Sector-4,-2.6958449840361265,29.628495777077074,Volcanic Soil,Rice,2021,A,9.29704618055201,2519.705559958947,6.710041291428437,3.6231665710661005,0.38573245566228365,35.295755331147866,155.17595604131785,19.03241730034573,15.794893042725262,25.258762250406615,1272.6876304837053,117,67.60304570039541,1,151.8421194403623,1,0,8.593236363007104,9.478862819174447
Kayonza,Kayonza-Sector-2,-2.222595883050875,29.191688871839695,Sandy Clay,Cassava,2021,B,0.44866560776824105,2926.0961977946263,6.88133489975974,2.1353180478563605,0.2171404056457201,20.474030450408705,116.19091573763806,13.426138932014638,7.634943275279041,17.312114806896616,2200.0,200,83.91207666512157,1,117.62270049351227,0,1,3.3122851882705224,15.615617978959307
Bugesera,Bugesera-Sector-7,-2.252363962672832,29.9019885064277,Silty Clay,Irish Potato,2021,A,0.44127992692739126,2215.540364586466,6.468089475358587,3.94571164013358,0.3467961551624826,42.47395676741119,143.24186458294827,19.254067067527057,16.023433562042293,27.03578699714579,1098.7910828618496,99,76.84388263137178,1,285.1913263307251,1,0,2.9737981461841922,17.056632629992393
Ruhango,Ruhango-Sector-7,-2.2722206109434837,29.490195545276823,Sandy Loam,Sweet Potato,2021,C,2.963553642331524,2977.0030550551805,7.049067869655878,2.2462475745041584,0.25836315008074834,17.010025656689926,134.37637459699366,14.14968960808887,8.43733628551357,21.719326798119383,2200.0,200,82.80872306219354,1,226.06943234015594,1,0,5.5224705901965025,9.250140925601317
Burera,Burera-Sector-3,-2.111568415719107,30.864784860194256,Clay,Rice,2021,C,1.4872436508134752,1420.4359250524167,5.319516582890055,2.6755722179494774,0.30101989877606583,23.594198558775307,107.91274544900834,26.02171637190012,20.75210312257948,31.33729911182573,1113.7804526614605,127,56.472278339499,1,187.0274731282516,1,1,7.812768021657982,9.039216174429207
Rulindo,Rulindo-Sector-5,-2.0860271164823465,30.67298350843123,Clay Loam,Rice,2021,A,6.430061810970383,1572.9439574071353,5.810702636282037,3.9956687410314276,0.43452727504749106,45.89409738998321,136.17414244065603,25.920695684104448,21.95381849778075,33.43025066256399,676.6586262013643,60,60.382818095811075,1,177.18928391770316,1,1,0.897653735562164,7.68979216380518
Karongi,Karongi-Sector-3,-1.7331458970170917,28.969791985298702,Volcanic Soil,Coffee,2021,C,4.2882140379180855,3104.366904479782,6.787948926296239,5.055282231463256,0.4633596426054923,31.489276473152085,241.93102436210535,13.661968548117363,9.82894344259839,17.75257347172972,2200.0,200,86.36610097540887,1,84.44388237297302,1,1,5.625521596730569,2.135672302718407
Kicukiro,Kagarama,-1.9935,30.0922,Clay,Maize,2021,A,0.4921113269266024,1731.2242844073483,5.128312512715098,2.8237792024389603,0.2880356845321664,22.63233078656249,195.556216339704,21.97223002611973,17.956586768783595,26.953440025786396,1012.3764322026989,86,75.20853711537447,1,118.56049070007498,1,1,4.0287986771625155,5.117959357244923
Nyamagabe,Nyamagabe-Sector-4,-2.2961189854973028,30.805217089392706,Loamy Sand,Sorghum,2021,A,8.229111885842887,1503.1417124650566,5.996894640980549,2.6501941112995118,0.26139248239131985,17.84647875742541,136.60340083634566,24.945223171527118,19.61274478992661,31.01626555722756,887.0409430656762,97,62.06012698317357,1,148.86645244910892,1,1,5.482325325166573,3.904309743305814
Rutsiro,Rutsiro-Sector-2,-1.0397787962423124,29.967610581149426,Loamy Sand,Irish Potato,2021,C,2.3848635780625043,2269.2931618026546,6.912693526185657,1.594307763625454,0.14314548325953586,16.86501810625769,56.857862557292485,20.668137981222568,17.39218199210698,25.718104427255863,1595.7119009514254,171,66.19858847608495,1,158.38557263604957,1,0,8.977876616113704,15.285419830247962
Nyabihu,Nyabihu-Sector-6,-2.5209250898900604,30.861865865452113,Loam,Cassava,2021,C,6.204868890150538,1003.1846111510796,6.6402199069749255,3.7800393704434656,0.3559113304621571,26.209698761439835,206.06076039885235,25.687424135817782,22.136751195138064,29.241559980621624,761.2610434564716,81,52.69492070001941,1,86.22393837885757,1,0,0.7711072907686256,24.148196462161895
Nyagatare,Nyagatare-Sector-2,-2.4115221505056823,30.1080699992199,Silty Clay,Banana,2022,B,0.7317005114328801,1916.2653829354633,5.751544444324045,4.096171647491219,0.3581174630648687,26.6347452279652,185.6137469819999,22.610785780712416,17.391631366802947,26.438486171836153,1190.5246673907416,126,64.30643694437141,1,140.04156051101745,0,1,2.148097243342126,32.079093820156714
Karongi,Karongi-Sector-5,-1.9534588579971306,30.865188595879168,Loam,Beans,2022,C,1.1494423991334264,1176.3647355700057,6.341361826813012,2.80182052570569,0.3242245405198263,20.411731913776908,165.00280918799447,27.96746060146356,22.698848624517353,33.165144444424456,600.0,60,57.5176416163893,1,282.4608842884216,1,1,7.673728737156751,3.0166326816514584
Muhanga,Muhanga-Sector-1,-2.2980315653340724,30.270751442942817,Volcanic Soil,Rice,2022,B,9.241234639548722,1692.0457469008536,6.7305206895936625,4.321272124113743,0.4496654961425975,50.24434293545188,165.41360224812647,26.341487236329204,22.64287550374273,33.57033543015833,1343.2576116809855,120,66.70388490918451,1,87.89871091881491,1,1,2.845514984706779,8.78457755909148
Musanze,Musanze-Sector-4,-2.3729516425057597,29.483339366134462,Silty Clay,Irish Potato,2022,B,3.4002368252722275,2355.701744381439,5.921921954892441,3.8337963166110605,0.42536775294541956,20.33170488822356,243.2497888901304,17.862327255947356,12.512244444595966,21.620529127311848,1584.515254246053,138,77.00255770684686,1,226.1859551681035,1,1,1.379576477939311,17.801107381674818
Nyabihu,Nyabihu-Sector-8,-2.730097478027038,29.43685758081377,Sandy Loam,Banana,2022,C,1.3679009102605362,3174.358477615517,7.107984770200055,2.838398062813014,0.2568023872569353,28.46514244466982,97.63100330151747,13.785913554348802,8.990841076882084,19.774135205413415,2144.6698773757757,200,87.64573461146666,1,105.21550619423749,1,1,4.470527534861131,26.340831352405647
Karongi,Karongi-Sector-3,-1.7331458970170917,28.969791985298702,Volcanic Soil,Coffee,2022,A,1.6234501812822988,3362.86546876173,6.234695778954311,4.249746075786544,0.44369570496449307,34.56268903661414,205.5760213964261,10.898156033224309,6.240773098640218,18.713437411065122,2200.0,200,90.0,1,98.87529666966847,1,1,9.891519837711469,2.194306969814164
