date,location,latitude,longitude,elevation_m,temp_min_c,temp_max_c,temp_avg_c,humidity_pct,rainfall_mm,wind_speed_kmh,sunshine_hours,month,day,day_of_year,year,is_rainy_season
2023-11-16,Rwamagana,-1.95,30.43,1550,6.9,22.5,14.7,83.2,9.7,3.3,7.2,11,16,320,2023,1
2023-11-17,Rwamagana,-1.95,30.43,1550,5.5,24.8,15.2,81.2,2.9,4.2,11.4,11,17,321,2023,1
2023-11-18,Rwamagana,-1.95,30.43,1550,7.0,24.4,15.7,78.9,3.6,9.7,5.7,11,18,322,2023,1
2023-11-19,Rwamagana,-1.95,30.43,1550,6.0,23.8,14.9,77.9,4.9,2.5,4.5,11,19,323,2023,1
2023-11-20,Rwamagana,-1.95,30.43,1550,5.9,23.5,14.7,77.3,0.0,1.9,9.6,11,20,324,2023,1
2023-11-21,Rwamagana,-1.95,30.43,1550,6.3,23.6,15.0,75.9,4.0,2.1,5.6,11,21,325,2023,1
2023-11-22,Rwamagana,-1.95,30.43,1550,5.5,23.4,14.4,79.1,5.0,4.3,6.4,11,22,326,2023,1
2023-11-23,Rwamagana,-1.95,30.43,1550,6.1,23.2,14.7,82.0,17.3,1.0,3.2,11,23,327,2023,1
2023-11-24,Rwamagana,-1.95,30.43,1550,6.7,22.6,14.7,86.6,8.2,3.0,7.8,11,24,328,2023,1
2023-11-25,Rwamagana,-1.95,30.43,1550,7.0,23.4,15.2,82.7,3.7,4.3,4.8,11,25,329,2023,1
2023-11-26,Rwamagana,-1.95,30.43,1550,4.5,23.0,13.8,80.4,0.0,3.7,10.8,11,26,330,2023,1
2023-11-27,Rwamagana,-1.95,30.43,1550,3.7,23.9,13.8,79.9,0.0,2.7,11.6,11,27,331,2023,1
2023-11-28,Rwamagana,-1.95,30.43,1550,4.6,23.8,14.2,81.7,6.0,4.5,9.6,11,28,332,2023,1
2023-11-29,Rwamagana,-1.95,30.43,1550,7.4,23.2,15.3,84.5,10.8,7.6,3.4,11,29,333,2023,1
2023-11-30,Rwamagana,-1.95,30.43,1550,5.4,24.0,14.7,80.8,11.0,3.9,2.6,11,30,334,2023,1
2023-12-01,Rwamagana,-1.95,30.43,1550,4.9,22.9,13.9,83.0,10.4,3.6,5.2,12,1,335,2023,1
2023-12-02,Rwamagana,-1.95,30.43,1550,4.2,24.6,14.4,83.6,11.3,2.3,2.5,12,2,336,2023,1
2023-12-03,Rwamagana,-1.95,30.43,1550,4.4,22.6,13.5,83.5,0.0,4.3,11.9,12,3,337,2023,1
2023-12-04,Rwamagana,-1.95,30.43,1550,5.4,22.0,13.7,81.5,0.0,4.1,10.7,12,4,338,2023,1
2023-12-05,Rwamagana,-1.95,30.43,1550,4.1,24.2,14.1,79.6,11.8,4.1,3.3,12,5,339,2023,1
2023-12-06,Rwamagana,-1.95,30.43,1550,6.4,24.6,15.5,81.3,0.0,2.2,10.3,12,6,340,2023,1
2023-12-07,Rwamagana,-1.95,30.43,1550,4.9,22.7,13.8,80.4,15.0,1.9,4.0,12,7,341,2023,1
2023-12-08,Rwamagana,-1.95,30.43,1550,5.0,22.4,13.7,84.5,8.4,0.8,10.5,12,8,342,2023,1
2023-12-09,Rwamagana,-1.95,30.43,1550,4.9,23.1,14.0,80.4,0.0,1.0,11.1,12,9,343,2023,1
2023-12-10,Rwamagana,-1.95,30.43,1550,6.1,24.4,15.2,78.7,2.4,6.5,9.9,12,10,344,2023,1
2023-12-11,Rwamagana,-1.95,30.43,1550,3.2,24.1,13.7,80.7,27.3,1.5,3.7,12,11,345,2023,1
2023-12-12,Rwamagana,-1.95,30.43,1550,4.9,23.6,14.2,81.3,17.9,2.5,2.4,12,12,346,2023,1
2023-12-13,Rwamagana,-1.95,30.43,1550,3.9,24.6,14.3,,8.3,4.4,6.0,12,13,347,2023,1
2023-12-14,Rwamagana,-1.95,30.43,1550,4.6,23.4,14.0,81.4,0.0,6.7,9.8,12,14,348,2023,1
2023-12-15,Rwamagana,-1.95,30.43,1550,5.2,22.2,13.7,82.0,0.0,4.1,11.3,12,15,349,2023,1
2023-12-16,Rwamagana,-1.95,30.43,1550,3.1,21.7,12.4,82.8,8.8,4.1,6.6,12,16,350,2023,1
2023-12-17,Rwamagana,-1.95,30.43,1550,2.9,21.5,12.2,79.2,8.9,0.9,5.7,12,17,351,2023,1
2023-12-18,Rwamagana,-1.95,30.43,1550,5.1,23.6,14.3,76.1,4.7,5.8,4.5,12,18,352,2023,1
2023-12-19,Rwamagana,-1.95,30.43,1550,3.2,22.9,13.0,78.9,7.9,5.7,8.7,12,19,353,2023,1
2023-12-20,Rwamagana,-1.95,30.43,1550,3.2,22.3,12.7,75.3,13.8,6.7,3.7,12,20,354,2023,1
2023-12-21,Rwamagana,-1.95,30.43,1550,3.8,22.7,,77.2,7.8,2.2,4.8,12,21,355,2023,1
2023-12-22,Rwamagana,-1.95,30.43,1550,3.0,23.4,13.2,82.6,14.3,2.3,3.7,12,22,356,2023,1
2023-12-23,Rwamagana,-1.95,30.43,1550,2.2,22.5,12.3,80.5,12.8,4.1,4.2,12,23,357,2023,1
2023-12-24,Rwamagana,-1.95,30.43,1550,1.5,21.0,11.2,79.5,20.7,3.0,4.2,12,24,358,2023,1
2023-12-25,Rwamagana,-1.95,30.43,1550,4.7,20.4,12.6,80.7,1.6,4.0,7.0,12,25,359,2023,1
2023-12-26,Rwamagana,-1.95,30.43,1550,3.6,19.8,11.7,77.2,16.3,6.6,4.7,12,26,360,2023,1
2023-12-27,Rwamagana,-1.95,30.43,1550,3.1,20.4,11.7,80.5,9.5,2.2,8.9,12,27,361,2023,1
2023-12-28,Rwamagana,-1.95,30.43,1550,1.8,19.6,10.7,82.1,10.5,0.1,3.4,12,28,362,2023,1
2023-12-29,Rwamagana,-1.95,30.43,1550,2.9,22.3,12.6,82.5,3.5,1.8,8.5,12,29,363,2023,1
2023-12-30,Rwamagana,-1.95,30.43,1550,4.4,22.3,13.3,84.1,10.8,6.7,3.1,12,30,364,2023,1
2023-12-31,Rwamagana,-1.95,30.43,1550,3.1,22.0,12.5,82.7,12.6,4.1,5.9,12,31,365,2023,1
2024-01-01,Rwamagana,-1.95,30.43,1550,2.6,21.2,11.9,75.5,,2.8,9.2,1,1,1,2024,0
2024-01-02,Rwamagana,-1.95,30.43,1550,4.0,21.8,12.9,71.7,0.0,1.7,8.8,1,2,2,2024,0
2024-01-03,Rwamagana,-1.95,30.43,1550,3.5,20.2,11.9,67.2,2.8,2.7,7.3,1,3,3,2024,0
2024-01-04,Rwamagana,-1.95,30.43,1550,4.5,23.2,13.9,61.8,0.1,2.4,9.4,1,4,4,2024,0
2024-01-05,Rwamagana,-1.95,30.43,1550,3.3,22.8,13.0,58.4,0.0,1.7,11.2,1,5,5,2024,0
2024-01-06,Rwamagana,-1.95,30.43,1550,4.4,19.9,12.2,55.5,6.8,6.5,8.4,1,6,6,2024,0
2024-01-07,Rwamagana,-1.95,30.43,1550,1.1,20.4,10.7,55.8,0.0,4.0,8.9,1,7,7,2024,0
2024-01-08,Rwamagana,-1.95,30.43,1550,2.6,19.8,11.2,53.9,0.0,1.8,13.3,1,8,8,2024,0
2024-01-09,Rwamagana,-1.95,30.43,1550,0.9,18.6,9.7,50.6,0.0,3.0,13.9,1,9,9,2024,0
2024-01-10,Rwamagana,-1.95,30.43,1550,1.0,20.8,10.9,51.6,0.0,2.6,9.4,1,10,10,2024,0
2024-01-11,Rwamagana,-1.95,30.43,1550,1.2,19.5,10.3,53.9,6.5,2.1,8.2,1,11,11,2024,0
2024-01-12,Rwamagana,-1.95,30.43,1550,0.7,19.8,10.2,54.7,0.0,1.6,9.8,1,12,12,2024,0
2024-01-13,Rwamagana,-1.95,30.43,1550,0.9,20.5,10.7,54.9,0.0,2.7,9.7,1,13,13,2024,0
2024-01-14,Rwamagana,-1.95,30.43,1550,2.1,20.0,11.1,54.0,0.0,6.8,11.2,1,14,14,2024,0
2024-01-15,Rwamagana,-1.95,30.43,1550,1.4,21.2,11.3,55.5,0.0,0.7,11.6,1,15,15,2024,0
2024-01-16,Rwamagana,-1.95,30.43,1550,1.8,19.1,10.5,56.0,1.3,2.1,7.5,1,16,16,2024,0
2024-01-17,Rwamagana,-1.95,30.43,1550,2.2,20.1,11.1,58.1,0.0,2.7,13.0,1,17,17,2024,0
2024-01-18,Rwamagana,-1.95,30.43,1550,0.4,19.9,10.2,55.5,0.0,2.0,9.9,1,18,18,2024,0
2024-01-19,Rwamagana,-1.95,30.43,1550,2.1,19.7,10.9,56.5,0.0,1.1,11.5,1,19,19,2024,0
2024-01-20,Rwamagana,-1.95,30.43,1550,0.6,18.3,9.5,56.0,4.0,2.2,9.1,1,20,20,2024,0
2024-01-21,Rwamagana,-1.95,30.43,1550,0.9,19.4,10.2,58.6,0.0,0.7,10.5,1,21,21,2024,0
2024-01-22,Rwamagana,-1.95,30.43,1550,0.1,18.5,9.3,55.6,0.7,3.7,8.3,1,22,22,2024,0
2024-01-23,Rwamagana,-1.95,30.43,1550,1.3,19.0,10.2,56.7,0.0,3.2,11.9,1,23,23,2024,0
2024-01-24,Rwamagana,-1.95,30.43,1550,-0.2,20.2,10.0,56.2,0.0,1.5,9.1,1,24,24,2024,0
2024-01-25,Rwamagana,-1.95,30.43,1550,1.0,17.8,9.4,55.2,1.1,3.0,8.0,1,25,25,2024,0
2024-01-26,Rwamagana,-1.95,30.43,1550,-0.8,19.4,9.3,56.5,0.0,3.5,10.3,1,26,26,2024,0
2024-01-27,Rwamagana,-1.95,30.43,1550,0.3,20.2,10.3,54.5,0.8,1.5,6.2,1,27,27,2024,0
2024-01-28,Rwamagana,-1.95,30.43,1550,-0.1,18.4,9.2,52.5,0.0,2.0,10.8,1,28,28,2024,0
2024-01-29,Rwamagana,-1.95,30.43,1550,0.9,19.4,10.2,56.0,0.0,2.5,10.1,1,29,29,2024,0
2024-01-30,Rwamagana,-1.95,30.43,1550,2.1,18.8,10.5,56.0,0.0,1.9,9.3,1,30,30,2024,0
2024-01-31,Rwamagana,-1.95,30.43,1550,1.1,18.3,9.7,52.6,0.0,1.6,11.2,1,31,31,2024,0
2024-02-01,Rwamagana,-1.95,30.43,1550,0.5,18.1,9.3,56.5,0.0,2.7,11.7,2,1,32,2024,0
2024-02-02,Rwamagana,-1.95,30.43,1550,1.8,19.1,10.5,54.2,0.0,3.9,11.5,2,2,33,2024,0
2024-02-03,Rwamagana,-1.95,30.43,1550,1.2,19.2,10.2,52.5,0.0,2.5,13.0,2,3,34,2024,0
2024-02-04,Rwamagana,-1.95,30.43,1550,1.6,19.2,10.4,54.4,0.0,,11.1,2,4,35,2024,0
2024-02-05,Rwamagana,-1.95,30.43,1550,2.0,17.6,9.8,54.7,0.0,0.8,11.2,2,5,36,2024,0
2024-02-06,Rwamagana,-1.95,30.43,1550,1.3,18.5,9.9,55.8,0.0,0.9,10.4,2,6,37,2024,0
2024-02-07,Rwamagana,-1.95,30.43,1550,1.2,19.3,10.3,52.8,0.0,3.4,12.8,2,7,38,2024,0
2024-02-08,Rwamagana,-1.95,30.43,1550,-0.5,19.3,9.4,54.0,0.0,7.2,12.2,2,8,39,2024,0
2024-02-09,Rwamagana,-1.95,30.43,1550,1.1,19.1,10.1,53.4,0.0,2.3,10.2,2,9,40,2024,0
2024-02-10,Rwamagana,-1.95,30.43,1550,0.2,16.9,8.6,54.0,0.0,5.4,9.3,2,10,41,2024,0
2024-02-11,Rwamagana,-1.95,30.43,1550,-0.1,16.9,8.4,51.1,0.0,2.3,10.8,2,11,42,2024,0
2024-02-12,Rwamagana,-1.95,30.43,1550,0.6,18.1,9.4,54.4,0.0,1.3,8.7,2,12,43,2024,0
2024-02-13,Rwamagana,-1.95,30.43,1550,-0.7,18.9,9.1,55.4,0.0,0.7,10.1,2,13,44,2024,0
2024-02-14,Rwamagana,-1.95,30.43,1550,-0.0,17.2,8.6,55.4,1.1,2.8,6.6,2,14,45,2024,0
2024-02-15,Rwamagana,-1.95,30.43,1550,0.2,16.4,8.3,56.4,0.0,3.7,11.5,2,15,46,2024,0
2024-02-16,Rwamagana,-1.95,30.43,1550,0.8,16.4,8.6,56.9,0.0,3.6,11.4,2,16,47,2024,0
2024-02-17,Rwamagana,-1.95,30.43,1550,-1.0,15.8,,54.5,0.0,2.7,10.4,2,17,48,2024,0
2024-02-18,Rwamagana,-1.95,30.43,1550,-2.4,16.3,7.0,57.5,0.0,1.1,9.4,2,18,49,2024,0
2024-02-19,Rwamagana,-1.95,30.43,1550,-2.3,15.9,6.8,55.5,0.0,3.6,11.9,2,19,50,2024,0
2024-02-20,Rwamagana,-1.95,30.43,1550,-1.6,17.3,7.9,54.3,0.0,11.7,9.8,2,20,51,2024,0
2024-02-21,Rwamagana,-1.95,30.43,1550,-1.9,18.4,8.3,51.7,0.0,3.4,9.2,2,21,52,2024,0
2024-02-22,Rwamagana,-1.95,30.43,1550,-1.4,17.8,8.2,55.6,0.0,0.5,9.7,2,22,53,2024,0
2024-02-23,Rwamagana,-1.95,30.43,1550,0.0,16.3,8.2,56.5,0.0,2.5,13.4,2,23,54,2024,0
2024-02-24,Rwamagana,-1.95,30.43,1550,-1.1,15.9,7.4,59.4,0.9,2.9,9.4,2,24,55,2024,0
2024-02-25,Rwamagana,-1.95,30.43,1550,-1.6,16.0,7.2,59.9,0.0,0.6,10.1,2,25,56,2024,0
2024-02-26,Rwamagana,-1.95,30.43,1550,-2.7,15.2,6.3,57.1,0.0,2.0,10.3,2,26,57,2024,0
2024-02-27,Rwamagana,-1.95,30.43,1550,-0.8,15.2,7.2,60.6,0.0,1.9,11.4,2,27,58,2024,0
2024-02-28,Rwamagana,-1.95,30.43,1550,-0.8,16.8,8.0,56.6,0.0,3.4,11.6,2,28,59,2024,0
2024-02-29,Rwamagana,-1.95,30.43,1550,-0.9,17.1,8.1,55.5,0.0,3.0,11.6,2,29,60,2024,0
2024-03-01,Rwamagana,-1.95,30.43,1550,-2.7,17.9,7.6,68.6,22.1,3.7,1.9,3,1,61,2024,1
2024-03-02,Rwamagana,-1.95,30.43,1550,0.6,18.7,9.6,73.7,17.8,0.8,2.4,3,2,62,2024,1
2024-03-03,Rwamagana,-1.95,30.43,1550,-0.2,17.1,8.4,76.0,15.3,2.3,3.6,3,3,63,2024,1
2024-03-04,Rwamagana,-1.95,30.43,1550,-2.3,15.4,6.5,77.0,19.4,3.4,5.4,3,4,64,2024,1
2024-03-05,Rwamagana,-1.95,30.43,1550,-2.8,15.3,6.2,77.6,0.0,0.5,10.6,3,5,65,2024,1
2024-03-06,Rwamagana,-1.95,30.43,1550,-2.5,16.2,6.8,77.9,15.9,5.0,3.8,3,6,66,2024,1
2024-03-07,Rwamagana,-1.95,30.43,1550,-1.7,16.1,7.2,78.0,12.5,2.7,5.3,3,7,67,2024,1
2024-03-08,Rwamagana,-1.95,30.43,1550,-2.5,17.6,7.6,77.3,39.4,2.5,4.0,3,8,68,2024,1
2024-03-09,Rwamagana,-1.95,30.43,1550,-2.0,16.8,7.4,80.5,16.4,6.1,4.4,3,9,69,2024,1
2024-03-10,Rwamagana,-1.95,30.43,1550,-3.1,15.7,6.3,78.8,23.0,1.8,5.2,3,10,70,2024,1
2024-03-11,Rwamagana,-1.95,30.43,1550,-0.5,17.0,8.3,80.0,27.0,0.5,5.8,3,11,71,2024,1
2024-03-12,Rwamagana,-1.95,30.43,1550,-0.8,17.4,8.3,83.2,0.0,2.5,10.1,3,12,72,2024,1
2024-03-13,Rwamagana,-1.95,30.43,1550,-2.2,16.4,7.1,84.9,18.5,2.0,3.7,3,13,73,2024,1
2024-03-14,Rwamagana,-1.95,30.43,1550,-0.7,15.8,7.5,83.9,18.8,1.4,2.2,3,14,74,2024,1
2024-03-15,Rwamagana,-1.95,30.43,1550,-0.2,15.4,7.6,83.4,13.9,3.6,5.7,3,15,75,2024,1
2024-03-16,Rwamagana,-1.95,30.43,1550,-1.7,14.4,6.4,81.0,36.7,5.1,5.1,3,16,76,2024,1
2024-03-17,Rwamagana,-1.95,30.43,1550,-1.8,15.6,6.9,80.6,8.5,4.4,8.3,3,17,77,2024,1
2024-03-18,Rwamagana,-1.95,30.43,1550,-1.4,16.7,7.7,79.7,0.0,2.0,10.7,3,18,78,2024,1
2024-03-19,Rwamagana,-1.95,30.43,1550,-3.8,14.5,5.4,77.1,0.0,2.1,10.1,3,19,79,2024,1
2024-03-20,Rwamagana,-1.95,30.43,1550,-2.3,15.5,6.6,78.4,29.1,2.7,2.6,3,20,80,2024,1
2024-03-21,Rwamagana,-1.95,30.43,1550,-2.7,15.8,6.5,79.3,0.0,4.8,11.3,3,21,81,2024,1
2024-03-22,Rwamagana,-1.95,30.43,1550,-1.5,15.5,7.0,80.1,24.9,3.2,6.2,3,22,82,2024,1
2024-03-23,Rwamagana,-1.95,30.43,1550,-1.5,14.8,6.7,79.9,22.6,0.9,3.1,3,23,83,2024,1
2024-03-24,Rwamagana,-1.95,30.43,1550,-2.4,14.9,6.3,80.3,18.7,3.1,5.7,3,24,84,2024,1
2024-03-25,Rwamagana,-1.95,30.43,1550,-3.8,15.3,5.7,83.5,22.4,3.1,3.9,3,25,85,2024,1
2024-03-26,Rwamagana,-1.95,30.43,1550,-1.7,16.6,7.4,80.3,33.4,3.1,3.6,3,26,86,2024,1
2024-03-27,Rwamagana,-1.95,30.43,1550,-1.6,15.8,7.1,79.2,19.6,7.9,3.1,3,27,87,2024,1
2024-03-28,Rwamagana,-1.95,30.43,1550,-1.6,16.2,7.3,80.3,25.5,5.3,3.6,3,28,88,2024,1
2024-03-29,Rwamagana,-1.95,30.43,1550,-0.3,16.2,8.0,82.1,26.9,1.0,3.8,3,29,89,2024,1
2024-03-30,Rwamagana,-1.95,30.43,1550,-1.5,15.6,7.0,81.2,12.1,0.0,4.0,3,30,90,2024,1
2024-03-31,Rwamagana,-1.95,30.43,1550,-1.9,14.7,6.4,80.9,33.3,2.0,2.1,3,31,91,2024,1
2024-04-01,Rwamagana,-1.95,30.43,1550,-2.7,14.2,5.8,78.7,19.3,2.7,1.6,4,1,92,2024,1
2024-04-02,Rwamagana,-1.95,30.43,1550,-3.7,14.6,5.5,79.7,17.8,3.8,4.4,4,2,93,2024,1
2024-04-03,Rwamagana,-1.95,30.43,1550,-3.9,15.8,6.0,78.2,0.0,2.7,9.2,4,3,94,2024,1
2024-04-04,Rwamagana,-1.95,30.43,1550,-5.1,15.7,5.3,80.5,,1.5,3.3,4,4,95,2024,1
2024-04-05,Rwamagana,-1.95,30.43,1550,,13.6,4.9,79.9,20.1,4.6,2.1,4,5,96,2024,1
2024-04-06,Rwamagana,-1.95,30.43,1550,-4.4,15.6,5.6,76.2,30.9,13.4,3.5,4,6,97,2024,1
2024-04-07,Rwamagana,-1.95,30.43,1550,-1.0,15.1,7.1,76.4,21.1,0.9,2.7,4,7,98,2024,1
2024-04-08,Rwamagana,-1.95,30.43,1550,-1.8,16.9,7.6,76.6,23.9,0.2,3.1,4,8,99,2024,1
2024-04-09,Rwamagana,-1.95,30.43,1550,-2.4,16.9,7.3,76.4,33.3,4.2,2.4,4,9,100,2024,1
2024-04-10,Rwamagana,-1.95,30.43,1550,-1.2,15.5,7.2,75.7,26.2,2.3,3.0,4,10,101,2024,1
2024-04-11,Rwamagana,-1.95,30.43,1550,-1.2,14.4,6.6,76.2,39.6,2.3,2.6,4,11,102,2024,1
2024-04-12,Rwamagana,-1.95,30.43,1550,-2.7,14.5,5.9,80.4,17.7,5.1,2.1,4,12,103,2024,1
2024-04-13,Rwamagana,-1.95,30.43,1550,-1.8,13.4,5.8,83.0,10.1,4.1,2.1,4,13,104,2024,1
2024-04-14,Rwamagana,-1.95,30.43,1550,-2.4,13.5,5.5,83.3,,2.0,3.1,4,14,105,2024,1
2024-04-15,Rwamagana,-1.95,30.43,1550,-3.9,16.4,6.3,82.3,15.3,0.6,4.4,4,15,106,2024,1
2024-04-16,Rwamagana,-1.95,30.43,1550,,15.1,6.7,83.6,4.8,1.6,7.6,4,16,107,2024,1
2024-04-17,Rwamagana,-1.95,30.43,1550,-3.6,15.5,5.9,81.1,22.5,3.3,3.5,4,17,108,2024,1
2024-04-18,Rwamagana,-1.95,30.43,1550,-3.6,16.5,6.5,76.8,20.2,2.5,1.4,4,18,109,2024,1
2024-04-19,Rwamagana,-1.95,30.43,1550,-2.3,14.1,5.9,79.5,21.4,3.7,4.0,4,19,110,2024,1
2024-04-20,Rwamagana,-1.95,30.43,1550,-4.5,15.3,5.4,82.6,8.8,1.8,8.3,4,20,111,2024,1
2024-04-21,Rwamagana,-1.95,30.43,1550,-4.1,14.6,5.2,79.1,10.0,5.3,4.0,4,21,112,2024,1
2024-04-22,Rwamagana,-1.95,30.43,1550,-1.9,15.1,6.6,77.6,29.9,6.5,1.4,4,22,113,2024,1
2024-04-23,Rwamagana,-1.95,30.43,1550,-2.4,15.1,6.4,81.3,14.3,2.2,4.4,4,23,114,2024,1
2024-04-24,Rwamagana,-1.95,30.43,1550,-2.2,13.8,5.8,79.7,34.9,3.7,4.4,4,24,115,2024,1
2024-04-25,Rwamagana,-1.95,30.43,1550,-2.7,16.4,6.8,77.4,36.6,5.6,5.6,4,25,116,2024,1
2024-04-26,Rwamagana,-1.95,30.43,1550,-1.1,16.0,7.4,79.8,35.8,4.0,3.7,4,26,117,2024,1
2024-04-27,Rwamagana,-1.95,30.43,1550,-3.8,15.0,5.6,81.3,15.7,13.0,3.6,4,27,118,2024,1
2024-04-28,Rwamagana,-1.95,30.43,1550,-3.2,15.6,6.2,80.9,27.8,3.8,2.0,4,28,119,2024,1
2024-04-29,Rwamagana,-1.95,30.43,1550,-3.2,13.9,5.4,80.4,0.0,0.7,10.8,4,29,120,2024,1
2024-04-30,Rwamagana,-1.95,30.43,1550,-3.2,15.3,6.0,83.3,0.0,1.7,11.5,4,30,121,2024,1
2024-05-01,Rwamagana,-1.95,30.43,1550,-3.8,15.8,6.0,81.5,10.7,2.5,4.6,5,1,122,2024,1
2024-05-02,Rwamagana,-1.95,30.43,1550,-2.3,14.5,6.1,80.6,31.2,2.0,3.0,5,2,123,2024,1
2024-05-03,Rwamagana,-1.95,30.43,1550,-4.4,16.1,5.9,78.1,39.0,3.1,3.1,5,3,124,2024,1
2024-05-04,Rwamagana,-1.95,30.43,1550,-3.6,15.5,6.0,82.8,15.6,0.6,2.5,5,4,125,2024,1
2024-05-05,Rwamagana,-1.95,30.43,1550,-1.9,14.9,6.5,84.9,25.0,3.3,5.1,5,5,126,2024,1
2024-05-06,Rwamagana,-1.95,30.43,1550,-2.1,13.5,5.7,84.3,14.7,3.8,3.7,5,6,127,2024,1
2024-05-07,Rwamagana,-1.95,30.43,1550,-1.9,16.0,7.0,83.4,9.5,1.3,5.4,5,7,128,2024,1
2024-05-08,Rwamagana,-1.95,30.43,1550,-2.9,15.4,6.2,81.4,31.4,3.0,2.4,5,8,129,2024,1
2024-05-09,Rwamagana,-1.95,30.43,1550,-1.7,14.2,6.3,76.6,10.9,1.9,1.1,5,9,130,2024,1
2024-05-10,Rwamagana,-1.95,30.43,1550,-1.0,17.7,8.3,78.0,25.1,1.1,4.2,5,10,131,2024,1
2024-05-11,Rwamagana,-1.95,30.43,1550,-4.3,15.7,5.7,79.4,16.2,1.7,1.8,5,11,132,2024,1
2024-05-12,Rwamagana,-1.95,30.43,1550,,16.1,6.5,79.5,20.0,5.9,2.3,5,12,133,2024,1
2024-05-13,Rwamagana,-1.95,30.43,1550,-3.2,17.0,6.9,81.2,0.0,5.6,9.3,5,13,134,2024,1
2024-05-14,Rwamagana,-1.95,30.43,1550,-3.3,15.0,5.9,81.8,0.0,3.4,10.8,5,14,135,2024,1
2024-05-15,Rwamagana,-1.95,30.43,1550,-1.5,14.0,6.3,80.5,0.0,9.0,10.9,5,15,136,2024,1
2024-05-16,Rwamagana,-1.95,30.43,1550,-1.6,16.2,7.3,82.6,20.1,2.1,2.9,5,16,137,2024,1
2024-05-17,Rwamagana,-1.95,30.43,1550,-1.9,16.8,7.5,81.5,16.3,1.7,4.9,5,17,138,2024,1
2024-05-18,Rwamagana,-1.95,30.43,1550,0.2,17.8,9.0,80.5,28.2,1.6,2.4,5,18,139,2024,1
2024-05-19,Rwamagana,-1.95,30.43,1550,-2.1,16.2,7.1,81.6,25.6,4.7,1.5,5,19,140,2024,1
2024-05-20,Rwamagana,-1.95,30.43,1550,-1.9,17.2,7.6,84.3,31.7,0.8,2.7,5,20,141,2024,1
2024-05-21,Rwamagana,-1.95,30.43,1550,-1.5,15.9,7.2,81.1,19.7,2.4,3.5,5,21,142,2024,1
2024-05-22,Rwamagana,-1.95,30.43,1550,-2.4,15.1,6.4,80.9,27.1,4.4,2.8,5,22,143,2024,1
2024-05-23,Rwamagana,-1.95,30.43,1550,-1.1,15.7,7.3,82.8,32.1,2.9,4.5,5,23,144,2024,1
2024-05-24,Rwamagana,-1.95,30.43,1550,-1.2,14.9,6.9,81.4,11.3,3.9,4.3,5,24,145,2024,1
2024-05-25,Rwamagana,-1.95,30.43,1550,-2.8,15.2,6.2,83.2,11.8,2.5,2.2,5,25,146,2024,1
2024-05-26,Rwamagana,-1.95,30.43,1550,-3.0,15.2,6.1,80.8,41.7,6.5,4.2,5,26,147,2024,1
2024-05-27,Rwamagana,-1.95,30.43,1550,-2.1,15.0,6.4,80.5,0.0,1.2,12.2,5,27,148,2024,1
2024-05-28,Rwamagana,-1.95,30.43,1550,-1.5,17.1,7.8,79.1,0.0,1.3,9.4,5,28,149,2024,1
2024-05-29,Rwamagana,-1.95,30.43,1550,-0.0,16.8,8.4,80.9,18.9,,2.1,5,29,150,2024,1
2024-05-30,Rwamagana,-1.95,30.43,1550,-1.4,15.5,7.0,80.9,24.2,3.4,3.1,5,30,151,2024,1
2024-05-31,Rwamagana,-1.95,30.43,1550,-2.4,17.5,7.6,76.2,13.8,0.7,3.9,5,31,152,2024,1
2024-06-01,Rwamagana,-1.95,30.43,1550,-1.9,16.8,7.5,65.3,0.0,1.9,12.1,6,1,153,2024,0
2024-06-02,Rwamagana,-1.95,30.43,1550,-0.2,19.1,9.4,59.4,0.0,2.1,11.4,6,2,154,2024,0
2024-06-03,Rwamagana,-1.95,30.43,1550,-2.2,16.4,7.1,57.0,0.0,6.5,10.8,6,3,155,2024,0
2024-06-04,Rwamagana,-1.95,30.43,1550,-2.7,15.3,6.3,53.3,0.0,1.8,11.2,6,4,156,2024,0
2024-06-05,Rwamagana,-1.95,30.43,1550,-0.2,15.8,7.8,52.0,0.0,2.4,12.5,6,5,157,2024,0
2024-06-06,Rwamagana,-1.95,30.43,1550,-0.8,15.3,7.2,57.9,0.0,0.0,9.3,6,6,158,2024,0
2024-06-07,Rwamagana,-1.95,30.43,1550,-2.2,18.3,8.0,56.8,0.0,2.4,10.6,6,7,159,2024,0
2024-06-08,Rwamagana,-1.95,30.43,1550,-0.8,15.6,7.4,55.4,0.0,2.6,11.1,6,8,160,2024,0
2024-06-09,Rwamagana,-1.95,30.43,1550,-1.9,14.9,6.5,53.9,0.0,0.6,11.7,6,9,161,2024,0
2024-06-10,Rwamagana,-1.95,30.43,1550,-1.7,16.3,7.3,56.1,0.6,3.9,6.4,6,10,162,2024,0
2024-06-11,Rwamagana,-1.95,30.43,1550,-0.3,16.0,7.9,58.4,0.0,0.5,11.1,6,11,163,2024,0
2024-06-12,Rwamagana,-1.95,30.43,1550,-1.0,17.5,8.3,55.4,0.0,0.6,10.2,6,12,164,2024,0
2024-06-13,Rwamagana,-1.95,30.43,1550,-1.0,18.6,8.8,57.6,0.0,5.3,11.9,6,13,165,2024,0
2024-06-14,Rwamagana,-1.95,30.43,1550,0.8,18.9,9.9,54.0,0.0,1.2,10.8,6,14,166,2024,0
